appliance_id,appliance_name,category,subcategory,field_group,field,value,unit,value_min,value_max,status,is_derived,source_tier,source_type,source_url,source_label,test_conditions,verified_date,confidence
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,running_watts,22,W,7,44,verified,false,official,brand_spec_sheet,https://document.resmed.com/documents/products/machine/air10-lumis-series/Power+consumption+Air10+devices.pdf,ResMed · Air10 series measured power consumption table (doc 1018673/1),"ResMed official measured power consumption table (doc 1018673/1), AirSense 10 AutoSet “Running mode (device + humidifier)” = 22 Watt Hour. Test conditions as published: “Tests conducted with a typical patient file (500ml, 15BPM) running on the ASL 5000 and using Yokogawa WT110 Power Meter.” Device settings: AutoSet, pressure 8–15 cmH2O, EPR 2, humidity level 6, temperature 28 °C",2026-08-01,high
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,running_watts_low,7,W,,,verified,false,official,brand_spec_sheet,https://document.resmed.com/documents/products/machine/air10-lumis-series/Power+consumption+Air10+devices.pdf,ResMed · Air10 series measured power consumption table (doc 1018673/1),AirSense 10 AutoSet “Running mode (device only)” = 7 Watt Hour (humidifier off),2026-08-01,high
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,running_watts_high,44,W,,,verified,false,official,brand_spec_sheet,https://document.resmed.com/documents/products/machine/air10-lumis-series/Power+consumption+Air10+devices.pdf,ResMed · Air10 series measured power consumption table (doc 1018673/1),AirCurve 10 CS PaceWave “Running mode (device + humidifier + ClimateLineAir)” = 44 Watt Hour (the highest in this appliance class),2026-08-01,high
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,startup_surge_multiplier,,ratio,,,unknown,false,,,,,,,unknown
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,startup_surge_watts,,W,,,unknown,false,,,,,,,unknown
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,motor_type,bldc_inverter,,,,verified,false,official,brand_manual_pdf,https://document.resmed.com/documents/products/machine/airsense-11/user-guide/airsense11_user-guide_amer_mul.pdf,"ResMed · AirSense 11 user guide, technical specifications",,2026-08-01,medium
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,power_factor,0.5,ratio,0.5,0.53,verified,false,official,brand_manual_pdf,https://document.resmed.com/documents/products/machine/airsense-11/user-guide/airsense11_user-guide_amer_mul.pdf,"ResMed · AirSense 11 user guide, technical specifications","The ResMed AirSense 11 technical specifications give both a W and a VA figure: “Typical power consumption 56.1W (111.5VA)”, “Peak power consumption 73.2W (137.6VA)”; 56.1/111.5 = 0.50",2026-08-01,high
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,requires_pure_sine,true,,,,verified,false,official,brand_support_kb,https://document.resmed.com/documents/articles/198103_battery-guide_glo_eng.pdf,ResMed · battery power guide (doc 198103/7),"ResMed official battery power guide (doc 198103/7), verbatim: “While we recommend using DC-to-DC converters, if you must use a DC-to-AC inverter, you can do so with some ResMed devices. ... We recommend using a pure sine wave inverter with a continuous power rating of 300 watts and a peak/surge rating of 500 watts.”",2026-08-01,high
cpap-machine,CPAP machine,medical,pap_therapy_device,electrical,standby_watts,5,W,,,verified,false,official,brand_spec_sheet,https://document.resmed.com/documents/products/machine/air10-lumis-series/Power+consumption+Air10+devices.pdf,ResMed · Air10 series measured power consumption table (doc 1018673/1),ResMed official power consumption table: “Standby mode” is 5 Watt Hour across the whole Air10 range,2026-08-01,high
cpap-machine,CPAP machine,medical,pap_therapy_device,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_manual_pdf,https://www.documents.philips.com/assets/Instruction%20for%20Use/20211202/7e52e95bb1a343a4a223adf201582311.pdf,Philips Respironics · DreamStation 2 instructions for use,"Philips DreamStation 2 technical specifications: “Mode of Operation  Continuous” — it runs continuously during therapy, with no on/off cycling",2026-08-01,high
cpap-machine,CPAP machine,medical,pap_therapy_device,duty_cycle,typical_daily_runtime_h,8,h,,,verified,false,official,brand_support_kb,https://document.resmed.com/documents/articles/198103_battery-guide_glo_eng.pdf,ResMed · battery power guide (doc 198103/7),"ResMed's official battery-sizing basis, verbatim: “All battery sizes are based on 8-hour usage and include a 50% safety margin.”",2026-08-01,high
cpap-machine,CPAP machine,medical,pap_therapy_device,energy,daily_wh,176,Wh,56,272,verified,false,official,brand_spec_sheet,https://document.resmed.com/documents/products/machine/air10-lumis-series/Power+consumption+Air10+devices.pdf,ResMed · Air10 series measured power consumption table (doc 1018673/1),"Derived: 22 W (AirSense 10 AutoSet, humidifier on) × 8 h",2026-08-01,medium
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,running_watts,13.18,W,2.3,37.1,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),"ENERGY STAR certified computers dataset, measured aggregate: type='Desktop', n=281, short-idle power mean 13.18 W (2.3–37.1 W)",2026-08-01,high
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,running_watts_low,2.3,W,,,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),"Minimum observed value across all desktops, short idle",2026-08-01,high
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,running_watts_high,37.1,W,,,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),"Maximum observed value across all desktops, short idle (the discrete-GPU subset is also 37.1)",2026-08-01,high
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,startup_surge_multiplier,6.9,ratio,,,verified,false,official,brand_spec_sheet,https://www.meanwell.com/Upload/PDF/RPS-500/RPS-500-SPEC.PDF,Mean Well · RPS-500 500W switching power supply data sheet (inrush current and power factor),"Mean Well RPS-500 (500 W active-PFC switching power supply) data sheet: “INRUSH CURRENT (Typ.) COLD START 40A/115VAC 80A/230VAC” against “AC CURRENT (Typ.) 5.8A/115VAC”, a ratio of 6.9",2026-08-01,medium
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,startup_surge_watts,4600,W,,,verified,false,official,brand_spec_sheet,https://www.meanwell.com/Upload/PDF/RPS-500/RPS-500-SPEC.PDF,Mean Well · RPS-500 500W switching power supply data sheet (inrush current and power factor),Derived: 40 A/115 VAC cold-start inrush × 115 V = 4600 VA instantaneous peak (millisecond-scale),2026-08-01,medium
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,surge_duration_ms,50,ms,,,verified,false,official,brand_spec_sheet,https://theswissbay.ch/pdf/Datasheets/ATX12V_PSDG_2_2_public_br2.pdf,Intel · ATX12V power supply design guide v2.2 (inrush duration definition),"Intel ATX12V power supply design guide v2.2 §3.1.2, verbatim: “Maximum inrush current from power-on (with power on at any point on the AC sine) and including, but not limited to, three line cycles, shall be limited to a level below the surge rating of the input line cord, AC switch if present, bridge rectifier, fuse, and EMI filter components.” Three line cycles at 60 Hz = 50 ms",2026-08-01,high
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,motor_type,none,,,,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),,2026-08-01,high
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,power_factor,0.9,ratio,0.9,0.98,verified,false,official,,https://www.clearesult.com/80plus/program-details,80 PLUS · certification program technical requirements (efficiency and power factor),"80 PLUS certification program technical requirements, verbatim: “requires power supplies in computers and servers to be 80% energy efficient or greater at 10%, 20%, 50% and 100% of rated load with a true power factor of 0.9 or higher.”",2026-08-01,high
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,requires_pure_sine,true,,,,verified,false,official,brand_support_kb,https://www.cyberpowersystems.com/news/pfc-sinewave-series-ups-systems,CyberPower · note on active-PFC power supplies and modified sine wave UPS compatibility,"The basis is the manufacturer's general warning about active-PFC power supplies, not a statement about any specific computer. CyberPower, verbatim: “Protecting the equipment that uses an Active PFC power supply with a non-sine wave UPS can cause hard shutdown and catastrophic failure!” “Simulated sine wave output waveform produces a zero output state during the phase change cycle resulting in a power ‘gap’. This gap may cause power interruption for equipment with Active PFC power supplies”",2026-08-01,medium
desktop-pc,Desktop PC,electronics_computing,desktop_computer,electrical,standby_watts,0.62,W,0.62,1.87,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),"ENERGY STAR dataset, desktop off-mode measured mean 0.62 W; sleep-mode mean 1.87 W (discrete-GPU subset 2.13 W)",2026-08-01,high
desktop-pc,Desktop PC,electronics_computing,desktop_computer,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),Continuous load,2026-08-01,high
desktop-pc,Desktop PC,electronics_computing,desktop_computer,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
desktop-pc,Desktop PC,electronics_computing,desktop_computer,energy,annual_kwh,49.6,kWh,,,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),"ENERGY STAR dataset, desktop TEC mean 49.6 kWh/year (n=281); discrete-GPU subset 74.3 kWh/year",2026-08-01,high
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,running_watts,34,W,4,40,verified,false,official,brand_manual_pdf,https://eberspacherdirect.com/wp-content/uploads/2020/09/Eberspacher-Airtronic-D2-Manual-Technical-Description.pdf,Eberspächer · Airtronic D2/D4 technical description,Eberspächer Airtronic D2 technical description: Elektr. power consumption (watt) in operation = 34 / 23 / 12 / 8 / 4 (corresponding to the five control settings Power / Large / Medium / Small / Off),2026-08-01,high
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,running_watts_low,4,W,,,verified,false,official,brand_manual_pdf,https://eberspacherdirect.com/wp-content/uploads/2020/09/Eberspacher-Airtronic-D2-Manual-Technical-Description.pdf,Eberspächer · Airtronic D2/D4 technical description,"Airtronic D2, control setting Off (the blower still cycles): 4 W; D4 is 5 W",2026-08-01,high
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,running_watts_high,40,W,,,verified,false,official,brand_manual_pdf,https://eberspacherdirect.com/wp-content/uploads/2020/09/Eberspacher-Airtronic-D2-Manual-Technical-Description.pdf,Eberspächer · Airtronic D2/D4 technical description,Airtronic D4 at the highest setting: 40 W (D2 is 34 W),2026-08-01,high
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,startup_surge_multiplier,2.94,ratio,2.94,12.5,verified,false,official,brand_manual_pdf,https://eberspacherdirect.com/wp-content/uploads/2020/09/Eberspacher-Airtronic-D2-Manual-Technical-Description.pdf,Eberspächer · Airtronic D2/D4 technical description,"The same Eberspächer technical description table: “at start ≤100” W vs. 34 W running at the highest setting, a ratio of ≤2.94; against the lowest setting of 8 W it reaches 12.5×",2026-08-01,high
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,startup_surge_watts,100,W,,,verified,false,official,brand_manual_pdf,https://eberspacherdirect.com/wp-content/uploads/2020/09/Eberspacher-Airtronic-D2-Manual-Technical-Description.pdf,Eberspächer · Airtronic D2/D4 technical description,"Eberspächer technical description, verbatim: “at start ≤100” W (Airtronic D2 and D4 are both ≤100 W, common to both 12 and 24 V)",2026-08-01,high
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,surge_duration_ms,60000,ms,60000,125000,verified,false,official,brand_manual_pdf,https://eberspacherdirect.com/wp-content/uploads/2020/09/Eberspacher-Airtronic-D2-Manual-Technical-Description.pdf,Eberspächer · Airtronic D2/D4 technical description,"Eberspächer start-up sequence, verbatim: “After approx. 65 seconds the fuel supply starts... Once the combined sensor (flame sensor) has detected the flame, the glow plug is switched off after 60 seconds.” The glow plug is energized for about 60–125 seconds",2026-08-01,high
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,motor_type,bldc_inverter,,,,verified,false,official,brand_manual_pdf,https://eberspacherdirect.com/wp-content/uploads/2020/09/Eberspacher-Airtronic-D2-Manual-Technical-Description.pdf,Eberspächer · Airtronic D2/D4 technical description,,2026-08-01,low
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,electrical,standby_watts,4,W,,,verified,false,official,brand_manual_pdf,https://eberspacherdirect.com/wp-content/uploads/2020/09/Eberspacher-Airtronic-D2-Manual-Technical-Description.pdf,Eberspächer · Airtronic D2/D4 technical description,Airtronic D2's Off control setting still draws 4 W (the blower cycles at an airflow of 13 kg/h); D4 is 5 W,2026-08-01,high
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_manual_pdf,https://eberspacherdirect.com/wp-content/uploads/2020/09/Eberspacher-Airtronic-D2-Manual-Technical-Description.pdf,Eberspächer · Airtronic D2/D4 technical description,Value taken assuming continuous running while the thermostat calls for heat; the manufacturer does not publish the temperature-control cycling duty cycle,2026-08-01,medium
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,duty_cycle,cycle_period_min,10,min,,,verified,false,official,brand_manual_pdf,https://poesslforum.de/media/kunena/attachments/10374/Webasto_Airtop_2000STC_Workshop_manual.pdf,Webasto · Air Top 2000 STC service manual,"Webasto: during continuous operation, fuel pump output is reduced for 10 seconds every 10 minutes",2026-08-01,medium
diesel-heater,Diesel air heater,hvac_heating,diesel_air_heater,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,running_watts,60,W,55,100,verified,false,official,brand_manual_pdf,https://pim.beurer.com/images/attribut/TS15%20Single-Double_2022-04-27_03_IM_BEU-UK.pdf,"Beurer · TS 15 electric blanket instructions for use, technical data table","Beurer TS 15 Single instructions for use, technical data table: Type STW-Q, Supply Voltage 220–240 V / 50–60 Hz, Input 55-65 W (EU single size)",2026-08-01,high
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,running_watts_low,60,W,55,65,verified,false,official,brand_manual_pdf,https://pim.beurer.com/images/attribut/TS15%20Single-Double_2022-04-27_03_IM_BEU-UK.pdf,"Beurer · TS 15 electric blanket instructions for use, technical data table",TS 15 Single (single size): Input 55-65 W,2026-08-01,high
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,running_watts_high,92,W,85,100,verified,false,official,brand_manual_pdf,https://pim.beurer.com/images/attribut/TS15%20Single-Double_2022-04-27_03_IM_BEU-UK.pdf,"Beurer · TS 15 electric blanket instructions for use, technical data table",TS 15 Double (double size): Input 85-100 W,2026-08-01,high
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,startup_surge_multiplier,,ratio,,,unknown,false,,,,,,,unknown
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,startup_surge_watts,,W,,,unknown,false,,,,,,,unknown
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,motor_type,none,,,,verified,false,official,brand_manual_pdf,https://pim.beurer.com/images/attribut/TS15%20Single-Double_2022-04-27_03_IM_BEU-UK.pdf,"Beurer · TS 15 electric blanket instructions for use, technical data table",,2026-08-01,high
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
electric-blanket,Electric blanket,hvac_heating,heated_bedding,electrical,standby_watts,,W,,,unknown,false,,,,,,,unknown
electric-blanket,Electric blanket,hvac_heating,heated_bedding,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_manual_pdf,https://pim.beurer.com/images/attribut/TS15%20Single-Double_2022-04-27_03_IM_BEU-UK.pdf,"Beurer · TS 15 electric blanket instructions for use, technical data table",Conservative value assuming the heating wire is continuously on; none of the three manufacturers (Beurer / Sunbeam / Biddeford) publish the thermostat cycling duty cycle,2026-08-01,low
electric-blanket,Electric blanket,hvac_heating,heated_bedding,duty_cycle,cycle_period_min,,min,,,unknown,false,,,,,,,unknown
electric-blanket,Electric blanket,hvac_heating,heated_bedding,duty_cycle,typical_daily_runtime_h,10,h,3,10,verified,false,official,brand_manual_pdf,https://manuals.plus/sunbeam/heated-bedding-manual,Sunbeam · heated bedding instructions for use,Manufacturer's automatic shutoff ceiling: “automatically turning your blanket or mattress pad off after 10 hours of continuous use (3 hours for throws)”,2026-08-01,medium
electric-kettle,Electric kettle,cooking,water_boiler,electrical,running_watts,1500,W,,,verified,false,official,brand_manual_pdf,https://useandcares.hamiltonbeach.com/files/840228502.pdf,"Hamilton Beach · 1.7L Glass Kettle use and care manual (doc 840228502, 09/18), nameplate ratings table","Manufacturer manual, last-page ratings table, verbatim: Modelos 40864, 40865, 40866, 40869, 40876 / Tipo K39 / Características Eléctricas “120 V~ 60 Hz 1500 W”. US 120 V mains, full-power boil setting, not an average value",2026-08-07,high
electric-kettle,Electric kettle,cooking,water_boiler,electrical,running_watts_low,,W,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,electrical,running_watts_high,,W,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,electrical,startup_surge_multiplier,,ratio,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,electrical,startup_surge_watts,,W,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,electrical,motor_type,none,,,,verified,false,official,brand_manual_pdf,https://useandcares.hamiltonbeach.com/files/840252201.pdf,Hamilton Beach · electric kettle use and care manual,,2026-08-01,high
electric-kettle,Electric kettle,cooking,water_boiler,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,electrical,standby_watts,,W,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_manual_pdf,https://useandcares.hamiltonbeach.com/files/840252201.pdf,Hamilton Beach · electric kettle use and care manual,"Manufacturer, verbatim: Kettle will automatically shut off when water has boiled — full power continuously until boiling, then power cuts off",2026-08-01,high
electric-kettle,Electric kettle,cooking,water_boiler,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,duty_cycle,minutes_per_use,,min,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,duty_cycle,typical_uses_per_day,,cycles,,,unknown,false,,,,,,,unknown
electric-kettle,Electric kettle,cooking,water_boiler,energy,per_use_wh,,Wh,,,unknown,false,,,,,,,unknown
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,running_watts,548,W,422,548,verified,false,official,government_standard,https://www.energy.gov/sites/prod/files/2014/02/f7/case_study_variablespeed_furnacemotor.pdf,US DOE Building America · measured case study of variable-speed furnace blower motors,"Derived value. The DOE Building America measured case study states “On average, the Concept 3 motors used 126 Watts (23%) less during heating mode”; back-calculating gives about 548 W for a conventional PSC blower in heating mode and about 422 W for a BPM/ECM blower",2026-08-01,medium
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,running_watts_low,422,W,,,verified,false,official,government_standard,https://www.energy.gov/sites/prod/files/2014/02/f7/case_study_variablespeed_furnacemotor.pdf,US DOE Building America · measured case study of variable-speed furnace blower motors,"Derived: ECM/BPM blower in heating mode, obtained by subtracting 126 W from the PSC figure of 548 W",2026-08-01,medium
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,running_watts_high,548,W,,,verified,false,official,government_standard,https://www.energy.gov/sites/prod/files/2014/02/f7/case_study_variablespeed_furnacemotor.pdf,US DOE Building America · measured case study of variable-speed furnace blower motors,Derived: PSC blower in heating mode,2026-08-01,medium
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,startup_surge_multiplier,,ratio,,,unknown,false,,,,,,,unknown
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,startup_surge_watts,,W,,,unknown,false,,,,,,,unknown
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,motor_type,induction,,,,verified,false,official,brand_spec_sheet,https://electricmotorwarehouse.com/content/PDF/fasco_catalog.pdf,Fasco · full-line motor catalog (direct-drive blower motor amperage tables),In the Fasco catalog the TYPE column for direct-drive blower motors reads PSC (permanent split capacitor); typical 115 V/1075 RPM row: D701 1/2-1/3-1/4-1/5 HP against 7.7-5.5-4.2-3.3 A,2026-08-01,medium
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,electrical,standby_watts,,W,,,unknown,false,,,,,,,unknown
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,duty_cycle,default_duty_cycle,,ratio,,,unknown,false,,,,,,,unknown
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,duty_cycle,cycle_period_min,,min,,,unknown,false,,,,,,,unknown
gas-furnace-blower,Gas furnace blower,hvac_heating,furnace_circulator_blower,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,electrical,running_watts,1875,W,,,verified,false,official,brand_manual_pdf,https://www.conair.com/on/demandware.static/-/Library-Sites-usConairShared/default/dw4bc51039/Instructional%20Booklets/285N.pdf,"Conair · 1875 Watt Turbo Dryer Instruction & Styling Guide (285 MODELS, US version)","Nameplate rated power — the manufacturer prints it directly as watts. The manual’s “GETTING TO KNOW YOUR HAIR DRYER” caption reads, verbatim, “1875 watts” and “3 heat/speed settings”; the supply condition is stated verbatim in the OPERATING INSTRUCTIONS section: “Use on Alternating Current (60 hertz) only. Standard dryers are designed to operate at 110 to 125 volts AC.” Two other manuals from the same brand independently reproduce the same number: the 530 series caption likewise reads “1875 watts”, and the Model 127L features column reads “1875 watts of drying power” — three different product lines, three documents, the same number.

Basis statement (a VA-in-disguise edge case): the manual has a separate section titled “1875 WATT OPERATING GUIDE”, whose body warns that sharing a circuit with other appliances can “trip a 15 amp circuit breaker or blow a 15 amp fuse”; the Model 127L manual states “This appliance was set at the factory to operate at 125 volts”. Together these two statements show that the 1875 rating and the capacity of a 15 A circuit at 125 V are the same number. This site accepts the manufacturer-printed watts figure (see _readme item four: the manufacturer prints W directly, that amperage is a circuit-breaker rating rather than a measured current, and a hair dryer's power factor is close to 1), but it is a nameplate rating, not measured real power, and pages must not claim otherwise.",2026-08-09,high
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,electrical,startup_surge_multiplier,,ratio,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,electrical,startup_surge_watts,,W,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,electrical,motor_type,,,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,electrical,apparent_power_va,,VA,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,electrical,standby_watts,,W,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_manual_pdf,https://www.conair.com/on/demandware.static/-/Library-Sites-usConairShared/default/dw4bc51039/Instructional%20Booklets/285N.pdf,"Conair · 285 series manual, OPERATING INSTRUCTIONS / SUPER STYLING GUIDE","A hair dryer draws power continuously at the selected setting for as long as the switch is closed, with no thermostat-style on/off cycling — this is fundamentally different from an aquarium heater (thermostat cuts off at temperature) or a refrigerator (compressor cycling). The manufacturer's manuals describe usage throughout as continuous motion: “Move dryer steadily across each section so that the hot air passes through hair”, “Keep dryer moving as you style”, with no automatic intermittent mechanism; the only automatic cutoff the manuals mention is overheat protection (a thermal breaker) and the leakage protection on the plug, both of which are fault protection, not a working cycle. This field is therefore set to 1.0 because that is how the mechanism works, not as a conservative rounding.

1.0 means only “drawing full power at the selected setting the whole time it is on” — it does not mean the dryer runs for long stretches in a day. Actual use is a few minutes at a time, and no manufacturer publishes a duration, so typical_daily_runtime_h is left empty and daily_wh cannot be calculated.",2026-08-09,medium
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,duty_cycle,cycle_period_min,,min,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
hair-dryer,Hair dryer,personal_care,handheld_hair_dryer,energy,daily_wh,,Wh,,,unknown,false,,,,,,,unknown
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,running_watts,1800,W,100,1800,verified,false,official,brand_manual_pdf,https://m.media-amazon.com/images/I/A18lN5iGZJL.pdf,Duxtop/Secura · E200A portable induction cooktop user manual,Manufacturer specification table: Power Source 120V/60Hz 15 amp circuit; Output 100 - 1800 watts (highest setting),2026-08-01,high
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,running_watts_low,100,W,,,verified,false,official,brand_manual_pdf,https://m.media-amazon.com/images/I/A18lN5iGZJL.pdf,Duxtop/Secura · E200A portable induction cooktop user manual,"Manufacturer power-level table, lowest setting 0.5 = 100 W (Simmer-keep warm)",2026-08-01,high
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,running_watts_high,1800,W,,,verified,false,official,brand_manual_pdf,https://m.media-amazon.com/images/I/A18lN5iGZJL.pdf,Duxtop/Secura · E200A portable induction cooktop user manual,"Manufacturer power-level table, highest setting 10 = 1800 W",2026-08-01,high
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,startup_surge_multiplier,,ratio,,,unknown,false,,,,,,,unknown
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,startup_surge_watts,,W,,,unknown,false,,,,,,,unknown
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
